CITY,LATITUDE,LONGITUDE
flinsberg,51.3167,10.1833
flintbek,54.25,10.0667
flintsbach,47.7167,12.1333
flittard,51,6.9833
flitzing,48.4667,11.7833
floeha,50.8667,13.0667
floersbachtal,50.1208,9.4375
flogeln,53.6667,8.8167
flogert,50.7333,7.7333
floh,50.75,10.4833
floha,50.8667,13.0667
floisdorf,50.6333,6.6167
flomborn,49.6906,8.1492
flomersheim,49.5156,8.3317
flonheim,49.785,8.04
floren,50.6667,6.65
florsbach,50.1333,9.4167
florsheim,50.0167,8.4333
florsheim am main,50.0167,8.4333
florstadt,50.3167,8.8667
floss,49.7333,12.2833
flossdorf,50.95,6.2833
flossenburg,49.7333,12.35
flothe,52.0833,10.4833
flotz,51.9833,11.9167
flotzheim,48.85,10.8167
flozlingen,48.1667,8.5167
fluggendorf,54.3167,10.25
flugplatz,50.9,8.8667
fluorn,48.3,8.4833
fluren,51.6833,6.55
flurstedt,51.0667,11.55
flussbach,50.0167,6.9333
fluterschen,50.6667,7.6167
fockbek,54.3,9.6
fockelberg,49.5333,7.4833
fockenberg limbach,49.5,7.5
fockendorf,51.05,12.4667
fohlenplacken,51.7667,9.5167
fohrde,52.4833,12.4667
fohrden,54.3333,9.5
fohrden barl,53.9333,9.7833
fohren,48.2667,7.95
fohren linden,49.5833,7.2833
fohrenschallstadt,47.9667,7.7333
folbern,51.2833,13.6
folmhusen,53.1667,7.4833
folschnitz,50.1167,11.5167
folziehausen,51.9833,9.65
forbach,48.6833,8.35
forbau,50.2167,11.9
forch,48.8333,8.2333
forchheim,49.7231,11.0669
forchtenberg,49.2883,9.5628
forchtenegg,47.9667,12.2833
forden barl,53.9333,9.7833
fordergersdorf,51,13.55
forderstedt,51.9,11.6333
forheim,48.7667,10.45
foritz,50.35,11.2167
forlingen,52.5333,8.55
fornsbach,48.9833,9.65
forrenbach,49.4833,11.5
forsbach,50.9167,7.1667
forschengereuth,50.3833,11.1333
forst,51.7333,14.6333
forst joachimsthal,53,13.6667
forst/lausitz,51.7333,14.6333
forste,51.7333,10.1833
forsten,51.05,7.3
forstenried,48.0833,11.5
forster,48.35,12.9333
forsterei hoheheide,53.1167,12.3333
forsterei pennigsdorf,52.3167,11.9667
forstern,48.1833,11.9833
forstgen,51.2,12.7833
forsthart,48.6334,13.0269
forsthaus,49.6333,10.35
forsting,47.8167,11.9833
forstinning,48.1667,11.9167
forstmehren,50.7,7.5333
forstmuhle,49.0833,12.3167
forstwolfersdorf,50.7333,11.9667
forth,49.6,11.2333
fortha,50.9333,10.2333
fortschau,49.8667,11.8833
fortschendorf,50.3833,11.35
frabertsham,48.0333,12.3667
framersheim,49.7581,8.1742
frammersbach,50.0667,9.4667
francop,53.5,9.85
frankelbach,49.5333,7.6333
franken,50.5,7.2333
frankena,51.6667,13.5833
frankenau,51.1,8.9333
frankenbach,49.1597,9.1714
frankenberg,51.0667,8.8
frankenbostel,53.2667,9.35
frankenbrunn,50.2,9.9
frankendorf,51.8333,13.7667
frankeneck,49.3764,8.0486
frankenfeld,52.7667,9.4167
frankenfelde,52.1167,13.1
frankenforde,52.1,13.0667
frankenforst,50.95,7.1333
frankenhain,51.7,13.4167
frankenhain niederfrankenhain,51.0833,12.65
frankenhardt,49.0833,9.9833
frankenhausen,49.7875,8.7081
frankenheim,51.3333,12.2333
frankenhofen,48.3333,9.6
frankenholz,49.3833,7.25
frankenreute,48.9,10.1667
frankenried,47.8667,10.6667
frankenroda,51.1,10.2833
frankenstein,49.4333,7.9833
frankenthal,49.5372,8.355
frankenweiler,49.0167,9.5667
frankenwinheim,49.8833,10.3167
frankershausen,51.2333,9.9167
frankford on main,50.1167,8.6833
frankfort,50.1167,8.6833
frankfurt,50.1167,8.6833
frankfurt am main,50.1167,8.6833
frankfurt an der oder,52.35,14.55
franking,48.15,12.4167
frankisch crumbach,49.7461,8.8586
frankleben,51.3167,11.9333
frankweiler,49.2278,8.0581
franzburg,54.1833,12.8833
franzenhammer,49.55,11.35
franzenheim,49.6833,6.6833
frasdorf,47.8,12.2833
frassdorf,51.7333,12.1167
frasselt,51.7667,6.0167
frath,48.95,12.9167
frauenalb,48.8333,8.4333
frauenau,48.9833,13.3
frauenaurach,49.5667,10.9667
frauenberg,50.6833,6.7333
frauenbrunn,49.6333,11.8
frauenchiemsee,47.8667,12.4333
frauendorf,51.4167,13.7667
fraueneuharting,48.0333,12.05
frauenhagen,53.0833,14.0333
frauenhain,51.3833,13.4833
frauenhofen,48.3333,11.4
frauenholz,50.4333,9.8
frauenkopf,48.7667,9.2167
frauenkron,50.3667,6.4333
frauenmark,53.5333,11.7833
frauenneuharting,48.0316,12.056
frauenpriessnitz,51.0167,11.7333
frauenreuth,47.95,11.8667
frauenroth,50.2667,10.0167
frauensattling,48.45,12.4
frauensee,50.8833,10.1333
frauenstein,50.0667,8.15
frauenstetten,48.5833,10.7167
frauenthal,50.8,6.8
frauentodling,48.5333,13.0667
frauenwald,50.5833,10.85
frauenzell,47.7833,10.0833
frauenzimmern,49.0703,9.0267
fraulautern,49.3333,6.7667
fraulein steinfort,53.7833,11.2833
fraunberg,48.3167,12.2
fraureuth,50.7,12.35
fraurombach,50.6833,9.6167
frauwalde,51.3833,13.7167
frechen,50.9167,6.8167
frechenhausen,50.8,8.4333
frechenrieden,47.9667,10.3667
freckenfeld,49.065,8.1139
freckenhorst,51.9167,7.9667
freckleben,51.7,11.55
frede,52.4667,8.1
fredeburg,51.2,8.3
fredelsloh,51.75,9.8
freden,51.9333,9.9
fredenbeck,53.5236,9.4035
fredersdorf,52.5,13.7333
fredesdorf,53.8833,10.2
freeburg,47.9942,7.847
freepsum,53.4167,7.15
freest,54.1333,13.7333
freetz,53.3167,9.5333
freialdenhoven,50.9333,6.25
freiamt,48.1667,7.9167
freiberg,50.9167,13.3667
freiberg am neckar,48.9333,9.2
freiburg,48,7.85
freiburg im breisgau,48,7.85
freidewald,50.8833,9.8667
freidorf,52.0667,13.7
freien,47.8667,10.4
freienbessingen,51.2333,10.7667
freienbrink,52.3833,13.8
freienfels,50.45,8.3
freienhagen,51.2833,9.0667
freienhufen,51.5833,13.9667
freienohl,51.3667,8.1667
freienorla,50.7667,11.55
freienried,48.3333,11.1333
freienseen,50.5667,9.0333
freiensteinau,50.4333,9.4
freienthal,52.2333,12.7167
freienwalde,52.7833,14.0333
freienwill,54.7333,9.5
freigericht,50.15,9.1167
freihalden,48.3833,10.4833
freiham,48.0333,12.2
freihausen,49.15,11.5667
freiheit,51.3833,7.4
freihols,49.35,12.1667
freihung,49.6167,11.9167
freilassing,47.85,12.9833
frei laubersheim,49.8,7.9
freiling,48.3333,12.5333
freilingen,50.4167,6.7333
freimann,47.9333,12.6833
freimehring,48.1167,12.15
freimersdorf,50.95,6.7833
freimersheim,49.2683,8.2236
freinberg,48.5833,12.6
freinhausen,48.6333,11.4333
freinsheim,49.5139,8.21
freiolsheim,48.85,8.3833
freirachdorf,50.5833,7.7167
freiroda,51.4167,12.2667
freirottenbach,49.6,11.3
freisbach,49.2717,8.2719
freisdorfermuhlen,53.5167,8.9
freisen,49.55,7.25
freisheim,50.55,6.9333
freising,48.4,11.7333
freist,51.6,11.7
freistatt,52.6167,8.65
freistett,48.6667,7.95
freital,51.0167,13.65
freitelsdorf,51.2667,13.6833
freiwalde,51.9667,13.75
frelenberg,50.95,6.1
frellstedt,52.2167,10.9167
frelsdorf,53.4833,8.9
fremdingen,48.9667,10.4667
fremdiswalde,51.3,12.85
fremdling,47.9667,12.3833
fremersdorf,49.4,6.65
frengkofen,49.0167,12.3167
frenkhausen,51.0333,7.8
frensdorf,52.4333,7.0667
frenshof,49.8667,10.7167
frenz,50.8333,6.3333
freren,52.4833,7.55
fresdorf,52.2667,13.0833
fresenbrugge,53.2667,11.55
fresenburg,52.8833,7.3
fresendelf,54.4,9.25
fresendorf,54.3,10.5333
fresenfelde,54.05,10.3667
frestedt,54.0333,9.1833
frettenheim,49.7597,8.2447
fretter,51.2,8.05
fretterode,51.3167,10
fretzdorf,53.0667,12.55
freudenberg,50.9,7.8667
freudenburg,49.55,6.5333
freudeneck,50.0333,10.8833
freudenstadt,48.4333,8.4167
freudenstein,49.0314,8.8239
freudental,47.75,9.0833
freudenweiler,48.2333,9.1167
freund,50.75,6.1667
freusburg,50.8167,7.8833
freutsmoos,48.0333,12.6667
freyberg,48.1167,9.95
freyburg,51.2,11.7667
freyersen,53.3,9.4
freystadt,49.2006,11.3294
freyung,48.8,13.55
fricken,47.8833,10.2833
frickenfelden,49.1167,10.8
frickengen,47.8167,9.2667
frickenhausen,48.6,9.3667
frickenhofen,48.9333,9.8
frickhofen,50.5,8.0167
frickingen,47.8167,9.2667
fridingen,48.0167,8.9333
fridingen an der donau,48.0167,8.9333
fridolfing,48,12.8167
fridritt,50.2667,10.25
friebersdorf,48.7,13.3667
friebus,50.3333,12.35
frieda,51.2,10.1333
friedberg,48.35,10.9833
friedberg bei augsburg,48.35,10.9833
friedberg siedlung,50.75,10.7
friedburg,50.35,8.7667
friedebach,50.7167,13.45
friedeburg,53.45,7.8333
friedeburgerhutte,51.6167,11.6833
friedefeld,53.3167,14.2
friedelhausen,49.55,7.5
friedelshausen,50.6667,10.2333
friedelsheim,49.4469,8.2231
friedenau,50.75,6.4833
friedenfels,49.8833,12.1167
friedensau,49.4236,8.4086
friedensdorf,50.85,8.5667
friedensheim,53.3167,8.9167
friedensthal,54.45,9.8
friedenthal,52.7667,13.2333
friedenweiler,47.9167,8.25
friederikenhof,52.3833,13.35
friedersdorf,51.5667,13.55
friedewald,50.7167,7.9667
friedigerode,50.8667,9.4667
frieding,48.0167,11.2167
friedingen,53.2667,14.05
friedland,51.4167,9.9333
friedlingen,47.6,7.6
friedlos,50.9,9.75
friedrichroda,50.8667,10.5667
friedrichsanfang,50.7667,10.7667
friedrichsau,54.55,9.4333
friedrichsaue,51.8333,11.3333
friedrichsbrunn,51.7,11.05
friedrichsburg,52.1333,9.1833
friedrichsdorf,50.2667,8.65
friedrichsfehn,53.1167,8.1167
friedrichsfeld,53.4833,12.95
friedrichsfelde,53.1,13.85
friedrichsgabekoog,54.15,8.95
friedrichsgrun,50.45,12.4333
friedrichshafen,47.65,9.4833
friedrichshagen,53.6333,13.8833
friedrichshain,51.6,14.5667
friedrichshof,52.0167,13.65
friedrichsholm,54.3,9.4333
friedrichskoog,54.0167,8.9167
friedrichsmoor,53.45,11.5667
friedrichsort,54.4,10.1833
friedrichsruh,53.5333,10.3333
friedrichsruhe,49.2431,9.5247
friedrichsschwerz,51.55,11.85
friedrichstadt,54.3667,9.0833
friedrichstal,51.2833,7.8
friedrichsthal,49.3167,7.1
friedrichswalde,53.0333,13.7167
friedrichswerth,51,10.55
friedrichweiler,49.2333,6.75
friedrich wilhelm lubke koog,54.8667,8.6333
frielendorf,50.9833,9.3333
frielingen,52.45,9.55
frielingsdorf,51.05,7.4167
friemar,50.9833,10.7833
friemersheim,51.3833,6.7
frienstedt,50.95,10.9
friesack,52.7333,12.5833
friesen,50.6333,12.2667
friesenhagen,50.9,7.8
friesenhausen,50.1667,10.4833
friesenheim,49.4983,8.4228
friesenhofen,47.7667,10.0833
friesenrath,50.7,6.1833
friesenried,47.8667,10.5333
friesheim,50.75,6.7667
friesoythe,53.0167,7.85
frimmersdorf,51.05,6.5833
frintrop,51.4833,6.9167
friolzheim,48.8333,8.8333
frischborn,50.6167,9.3667
fristingen,48.5667,10.55
frittlingen,48.1333,8.7167
fritzdorf,50.6,7.1
fritzlar,51.1333,9.2833
fritzow,53.9667,13.4333
frobershammer,50.05,11.8167
frodersreuth,49.7833,12.0833
frohburg,51.05,12.55
frohlinde,51.5333,7.35
frohnau,48.3,8.1833
frohnd,47.7667,7.8833
frohndorf,51.1667,11.1833
frohnerhof,49.4833,7.85
frohnfalls,49.1231,9.5547
frohnhausen,50.7667,8.3
frohnhofen,49.45,7.3
frohnloh,48.0833,11.3333
frohnsdorf,52.05,12.9
frohnstetten,48.15,9.0833
frohstockheim,49.7333,10.2333
froitzheim,50.7167,6.5833
frolich,51.6833,8.05
fromberg,49.5333,11.7
fromern,51.5,7.7333
frommenhausen,48.4333,8.8667
frommern,48.25,8.8667
frommetsfelden,49.3333,10.3667
frommstedt,51.25,11.0333
fronberg,49.35,12.1333
frondenberg,51.4667,7.7667
fronhausen,50.7,8.7
fronhofen,47.8667,9.5167
fronlohe,49.7667,11.75
fronreute,47.8667,9.5833
fronrot,49.035,9.9539
frontenhausen,48.55,12.5333
frorath,50.5333,7.4
frorup,54.7,9.4333
froschen,49.25,7.5667
frose,51.8,11.3833
frotheim,52.3667,8.6667
frottstadt,50.9333,10.5833
frotzhofen,48.1333,11.85
frucht,50.3167,7.6833
fruhling,47.95,12.6167
fruhlingsberg,51.1,14.5
frutzweiler,49.45,7.3833
fuchs,49.3833,10.1667
fuchsberg,53.0333,8.5667
fuchsendorf,49.5167,12.2833
fuchsenloch,47.8167,9.7167
fuchshain,51.2833,12.5333
fuchshofen,50.4333,6.85
fuchsmuehl,49.9167,12.15
fuchsmuhl,49.9167,12.15
fuchsstadt,49.6989,9.97
fuchstal,50.8833,6.35
fuchtenfeld,52.5667,7.1167
fuchtorf,52.05,8.0333
fuerstenberg,52.15,14.65
fuestrup,52.0333,7.7167
fuhlenbrock,51.5333,6.9
fuhlendorf,53.95,9.8833
fuhlenhagen,53.5667,10.5167
fuhlenrue,53.9167,10.0167
fuhlsbuttel,53.6333,10.0167
fuhr,51.15,7.3333
fuhrberg,52.5667,9.85
fuhrmannsreuth,49.9667,11.9167
fulda,50.55,9.6667
fuldabruck,51.2667,9.4833
fulda horas,50.5667,9.6667
fuldatal,51.3833,9.5667
fulerum,51.4333,6.95
fulgenstadt,48.0167,9.45
fulkum,53.6333,7.5333
fultenbach,48.4833,10.5667
fummelse,52.1667,10.4833
funfeichen,48.4833,13.3333
funfstetten,48.8167,10.7667
funkstatt,49.35,10.05
furamoos,48,9.9
furfeld,49.2106,9.0558
furholz,48.7833,13.65
furholzen,47.75,11.55
furken,50.9333,7.65
furmoosen,48.05,11.9
furnbach,49.9,10.6333
furnried,49.45,11.6
furnsal,48.3667,8.5167
furpach,49.3167,7.2167
furschenbach,48.5833,8.1333
furschweiler,49.5167,7.1833
furstdobl,48.5167,13.4
furstenau,52.5167,7.7167
furstenberg,53.1833,13.15
fursteneck,48.7167,13.4667
furstenfeld,48.1833,11.25
furstenfeldbruck,48.1833,11.25
furstengrund,49.6833,8.9
furstenhagen,51.2,9.6833
furstenhof,48.9667,9.3833
furstenlager,49.7,8.6333
furstenried,48.1,11.4833
furstensee,53.3,13.15
furstenstein,48.7167,13.3333
furstenwald,51.3833,9.3667
furstenwalde,52.3667,14.0667
furstenwalde west,52.4,13.95
furstenwerder,53.4,13.6
furstenzell,48.5333,13.3167
furt,49.3097,12.84
furth,49.4667,10.9667
furth am berg,50.2833,11.1667
furth im wald,49.3097,12.84
furthen,50.7833,7.6667
furtwangen,48.05,8.2
fusenich,49.75,6.55
fusing,54.5333,9.65
fussen,47.5667,10.7
fussenberg,49.0833,12.1667
fussgonheim,49.4611,8.2922
fussing,48.3667,13.3167
fussingen,50.5167,8.1167
fusternberg,51.65,6.6333
futterkamp,54.2833,10.65
futtersee,49.7833,10.5
gaarden,54.3167,10.15
gabelbach,48.3833,10.5667
gabelbachergreut,48.3833,10.5333
gaberndorf,51,11.2833
gablenz,51.6833,14.5167
gablingen,48.45,10.8167
gablkofen,48.6167,12.5833
gabolshausen,50.2667,10.5
gabsheim,49.8278,8.1761
gachenbach,48.5,11.2333
gachingen,48.4333,9.3833
gackenbach,50.3667,7.8667
gadderbaum,52,8.5167
gadebehn,53.6167,11.6
gadebusch,53.7,11.1167
gadegast,51.8833,12.9
gadeland,54.05,10.0333
gademow,54.4167,13.3833
gaden,47.9333,12.75
gaden bei geisenfeld,48.6833,11.6333
gadendorf,54.35,10.55
gadenstedt,52.25,10.2333
gadernheim,49.7158,8.7406
gadesbunden,52.7167,9.2667
gadheim,49.85,9.9167
gadow,53.0833,11.6333
gadsdorf,52.1833,13.3333
gagel,52.85,11.5833
gagelow,53.6833,11.9
gager,54.3,13.6833
gagern,54.4667,13.3167
gagernberg,49.05,9.3333
gaggenau,48.8,8.3333
gaggstatt,49.2167,10
gahlenz,50.8333,13.2167
gahlkow,54.1167,13.55
gahlstorf,52.9333,9.1
gahmen,51.6,7.5333
gahro,51.7333,13.7333
gahry,51.6833,14.5667
gaibach,49.8833,10.2333
gaiberg,49.3664,8.7497
gaienhofen,47.6833,8.9833
gaiganz,49.6667,11.1333
gaildorf,49.0039,9.7711
gailenkirchen,49.1475,9.6925
gailhof,52.55,9.7833
gailingen,47.7,8.75
gailsbach,49.0925,9.5581
gaimersheim,48.8167,11.3667
gaisbach,48.5333,8.0833
gaisbeuren,47.9,9.7167
gaisdorf,49.1739,9.7467
gaishardt,48.9667,10.0167
gaishofen,48.6,13.3333
gaiss,47.65,8.1667
gaissach,47.75,11.5833
galenbeck,53.6167,13.7
galenberg,50.4333,7.2
galgweis,48.6167,13.0167
galla,48.5833,13.25
gallen,51.4333,12.55
gallenbach,48.7333,8.1833
gallentin,53.75,11.45
gallenweiler,47.8836,7.6819
gallin,52.3833,12.95
gallinchen,51.7167,14.35
galling,48.7833,12.1667
gallmannsweil,47.9167,9
gallmersgarten,49.45,10.2667
gallschutz,51.2,13.0167
gallun,52.25,13.5667
gallus,50.1004,8.6295
galmsbull,54.75,8.75
gambach,50.4667,8.7333
gamburg,49.6942,9.5992
gamehl,53.9167,11.6167
gamelsdorf,48.55,11.95
gamerschwang,48.2833,9.7833
gamlen,50.2333,7.2
gammelby,54.5,9.8
gammelin,53.5167,11.2333
gammellund,54.5833,9.45
gammelsbach,49.5269,8.965
gammelsdorf,48.55,11.95
gammelshausen,48.6333,9.65
gammendorf,54.5,11.15
gammertingen,48.25,9.2167
gammesfeld,49.3167,10.1
gamsen,52.5,10.55
gamshurst,48.6667,8.0167
gamstadt,50.95,10.8667
ganacker,48.7167,12.6833
ganderkesee,53.0333,8.5333
gandersheim,51.8667,10.0333
gandesbergen,52.7667,9.2333
gandow,53.0833,11.5167
gangelt,50.9833,6
gangelterheide,50.9833,5.9833
gangkofen,48.4333,12.5667
gangloff,49.6667,7.7
gangloffsommern,51.1833,10.9333
ganheim,49.9667,10
gannertshofen,48.25,10.1667
ganschow,53.7333,12.1167
gansdorf,48.8167,12.75
gansefurth,51.8667,11.5333
gansheim,48.7833,10.9333
ganspe,53.2,8.55
ganswies,48.3167,11.1167
gantenbeck,53.9333,11.2
ganter,47.7667,9.55
gantikow,52.9833,12.35
ganz,53.0333,12.5
ganzer,52.8833,12.5667
ganzig,51.2833,13.1833
ganzkow,53.6667,13.3333
ganzlin,53.3833,12.25
ganzow,53.2167,12.3667
gappenach,50.2667,7.35
garath,51.1333,6.9
garatshausen,47.9167,11.3
garbeck,51.3167,7.8333
garbek,54,10.4167
garbenheim,50.5667,8.5333
garbenteich,50.5333,8.75
garbsen,52.4167,9.6
garching,48.25,11.65
garching an der alz,48.1333,12.6
garching bei munchen,48.25,11.65
gardelegen,52.5333,11.3667
garden,53.6833,12.05
gardessen,52.25,10.7167
garding,54.3333,8.7833
garenfeld,51.4,7.5167
garfeln,51.7,8.4667
garham,48.3833,13.0167
garitz,51.9833,12.2333
garlebsen,51.8333,9.95
garlin,53.1833,11.6833
garlipp,52.65,11.6167
garlitz,53.3167,11.0167
garlstedt,53.2833,8.7
garlstorf,53.2333,10.1
garmhausen,52.8333,8.4667
garmisch,47.5,11.0833
garmisch partenkirchen,47.5,11.1
garmissen,52.2,10.1167
garnbach,51.2667,11.3833
garnberg,49.2833,9.7
garnsdorf,50.9167,12.9167
garrel,52.95,8.0167
garrey,52.0167,12.6667
garrweiler,48.5833,8.55
gars,48.15,12.2833
garsena,51.65,11.8
garssen,52.6667,10.1333
garstadt,49.9833,10.1667
garstedt,53.2833,10.15
garstedterdamm,53.65,9.9667
garten,49.2167,12.7667
gartenberg,51.1667,11.1333
gartenfeld,52.55,13.25
gartenstadt,52.6,13.9
garthe,52.8333,8.2167
gartow,53.0333,11.4667
gartringen,48.65,8.9
gartz,53.2,14.3833
garvensdorf,53.9833,11.6667
garwitz,53.45,11.7
garz,52.85,12.6333
garzau,52.5333,13.95
garzin,52.55,13.9833
garzweiler,51.0667,6.5
gasern,51.1833,13.45
gass,47.8,8.05
gasse,48.1,8.0333
gasseldorf,49.8,11.2
gassen,50.1667,9.3333
gaste,52.25,7.9333
gasteig,47.7833,12.1333
gasteroda,50.9,10.05
gastewitz,51.2333,13.1333
gastrose,51.8833,14.65
gatersleben,51.8167,11.2833
gath,54.7833,8.85
gathkenhagen,54.3333,12.6333
gatow,52.4833,13.1833
gattendorf,50.3167,12.0167
gattersberg,48.8833,12.1
gatterstadt,51.4,11.55
gatzen,51.1167,12.25
gau algesheim,49.9656,8.0294
gauangelloch,49.3417,8.7553
gauaschach,50.05,9.9333
gau bickelheim,49.8353,8.0206
gau bischofsheim,49.9158,8.2728
gaubuttelbrunn,49.6381,9.8775
gauchshausen,49.05,10.05
gaudernbach,50.4667,8.2
gaudlitz,51.2167,13.0333
gauern,50.7833,12.2
gauernitz,51.1167,13.55
gauersheim,49.6597,8.0719
gaufelden,48.5531,8.8229
gaugenwald,48.6333,8.6167
gaugrehweiler,49.7,7.8667
gau heppenheim,49.7422,8.1733
gauingen,48.25,9.4333
gau kongernheim,49.7733,8.1878
gaukonigshofen,49.6333,10
gaulis,51.1833,12.4
gaulzhofen,48.4833,10.9833
gaunitz,51.3333,13.1333
gau odernheim,49.7847,8.1942
gaurettersheim,49.5944,9.9183
gausbach,48.6833,8.3667
gauselfingen,48.2667,9.15
gaushorn,54.2,9.2333
gaussig,51.1333,14.3167
gaustadt,49.9,10.85
gaustritz,50.9833,13.7667
gauting,48.0667,11.3667
gautzsch,51.2833,12.3667
gau weinheim,49.8464,8.0478
gavernitz wantewitz,51.2333,13.5
gaxhardt,49.0167,10.3333
geba,50.5833,10.2667
gebelkofen,48.9333,12.1667
gebelzig,51.2167,14.6667
gebenbach,49.5333,11.8833
gebenhofen,48.4667,10.9667
gebersdorf,51.9,13.4167
gebersheim,48.8167,8.9833
gebersreuth,50.4333,11.8833
gebesee,51.1167,10.9333
gebhardshagen,52.1,10.35
gebhardshain,50.75,7.8167
gebirge,50.6333,13.2
gebrazhofen,47.7833,9.95
gebrontshausen,48.6,11.6667
gebroth,49.8833,7.65
gebsattel,49.35,10.2
gebstedt,51.1,11.5
gechingen,48.7,8.8333
geckenau,50.3833,10.2167
geddelsbach,49.1433,9.4975
gedern,50.4333,9.2
gees,50.2167,6.7
geesdorf,49.8,10.3667
geest,52.7667,7.2167
geeste,52.6,7.2667
geestemunde,53.5333,8.5833
geestenseth,53.5167,8.85
geestgottberg,52.95,11.7333
geesthacht,53.4333,10.3667
gefall,50.3,9.9833
gefell,50.2333,6.9167
gefrees,50.1,11.75
gegensee,53.65,14.2167
gehag,54.2667,12.95
gehau,50.7667,9.4667
gehaus,50.75,10.0833
geheega,50.7667,11.8833
gehlberg,50.6833,10.8
gehlenbeck,52.3,8.65
gehlenberg,52.9833,7.75
gehlert,50.65,7.8333
gehlsdorf,54.1,12.1
gehlweiler,49.8833,7.4667
gehofen,51.3167,11.3167
gehrde,52.5667,8.0167
gehrden,52.3167,9.6
gehren,51.8,13.65
gehring,48.3,12.5333
gehringsdorf,52.1167,11.2
gehringswalde,50.6667,13.0833
gehrweiler,49.5833,7.7667
gehstorf,49.1833,12.85
gehweiler,49.5333,7.1833
geichlingen,49.95,6.2667
geichsenhof,49.3,10.8
geiersthal,50.55,11.1833
geierswalde,51.5,14.1167
geifertshofen,49.0086,9.8956
geigant,49.3333,12.6833
geigelbach,47.95,9.5833
geiger,47.9167,9.65
geilenkirchen,50.9667,6.1167
geilnau,50.35,7.9333
geilsdorf,50.7333,11.0833
geilshausen,50.65,8.9
geiningen,50.9,7.6833
geinsheim,49.3053,8.2547
geisa,50.7167,9.9667
geiselbach,50.1167,9.2
geiselberg,49.3333,7.7
geiselgasteig,48.0667,11.55
geiselhof,49.4667,11.9667
geiselhoring,48.8333,12.3833
geiselwang,48.8167,10.1667
geiselwind,49.7667,10.4667
geisenbrunn,48.1,11.3333
geisenfeld,48.6833,11.6167
geisenhain,50.8333,11.7167
geisenhausen,48.4667,12.25
geisenheim,49.9833,7.9667
geisenhofen,47.7333,10.7333
geisenried,47.7667,10.5667
geisfeld,49.7167,6.95
geisig,50.25,7.8
geising,50.7667,13.7833
geisingen,47.9167,8.6333
geislatsried,47.8,10.7333
geislautern,49.2333,6.8333
geisleden,51.35,10.2
geisling,48.9667,12.3333
geislingen,48.2833,8.8167
geislingen an der steige,48.6167,9.85
geislitz,50.1667,9.2167
geismar,51.0667,8.85
geissen,50.8667,12
geissler,51.7833,8.0333
geisslingen,47.6167,8.3833
geiss nidda,50.4,8.9667
geist,51.7333,8.2
geistacker,48.3,8.1167
geistenbeck,51.15,6.45
geisweid,50.9167,8.0333
geitau,47.7,11.9667
geitendorf,52.0333,7.25
geithain,51.05,12.7167
gelbach,48.35,8.2
gelbelsee,48.95,11.4333
gelbensande,54.2,12.3
gelbingen,49.1328,9.7419
gelchsheim,49.5667,10.0167
geldern,51.5167,6.3333
geldersheim,50.05,10.15
gelduba,51.3333,6.6833
gelenau,50.7,12.9833
gelenberg,50.3,6.8667
gelldorf,52.2833,9.1167
gellershagen,52.05,8.5
gellershausen,51.1167,9.0167
